2024-12-22 23:03:03,379 : __main__  : INFO : Start parsing json for city ID for the provided name: London
2024-12-22 23:03:13,373 : selenium.webdriver.remote.remote_connection  : DEBUG : Finished Request
2024-12-22 23:03:13,374 : selenium.webdriver.remote.remote_connection  : DEBUG : DELETE http://localhost:60501/session/aa5ebacfffd3f009807d248b8177cec2/window {}
2024-12-22 23:03:13,505 : urllib3.connectionpool  : DEBUG : http://localhost:60501 "DELETE /session/aa5ebacfffd3f009807d248b8177cec2/window HTTP/11" 200 0
2024-12-22 23:03:13,505 : selenium.webdriver.remote.remote_connection  : DEBUG : Remote response: status=200 | data={"value":[]} | headers=HTTPHeaderDict({'Content-Length': '12', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
2024-12-22 23:03:13,505 : selenium.webdriver.remote.remote_connection  : DEBUG : Finished Request
2024-12-22 23:03:13,505 : selenium.webdriver.remote.remote_connection  : DEBUG : DELETE http://localhost:60501/session/aa5ebacfffd3f009807d248b8177cec2 {}
2024-12-22 23:03:13,582 : urllib3.connectionpool  : DEBUG : http://localhost:60501 "DELETE /session/aa5ebacfffd3f009807d248b8177cec2 HTTP/11" 200 0
2024-12-22 23:03:13,582 : selenium.webdriver.remote.remote_connection  : DEBUG : Remote response: status=200 | data={"value":null} | headers=HTTPHeaderDict({'Content-Length': '14', 'Content-Type': 'application/json; charset=utf-8', 'cache-control': 'no-cache'})
2024-12-22 23:03:13,582 : selenium.webdriver.remote.remote_connection  : DEBUG : Finished Request
2024-12-22 23:03:15,742 : __main__  : INFO : No weather alert found.
